TokenId,LastSalePrice,Background,BackgroundRarity,Earring,EarringRarity,Fur,FurRarity,Eyes,EyesRarity,Mouth,MouthRarity,Clothes,ClothesRarity,Hat,HatRarity,LastSaleToken,NumberOfSales,SaleDate,USDPrice,LogUSDPrice,Outlier
969,0.1499,Purple,0.1291,Silver Hoop,0.0882,Dark Brown,0.1352,Blindfold,0.0264,Bored Unshaven,0.1551,Hawaiian,0.0283,Army Hat,0.0294,Ether,1.0,2021-05-01 10:22:11.478388,613.833005,6.419722912326832,1
2198,0.85,Yellow,0.1283,,,Zombie,0.0302,Blue Beams,0.0049,Phoneme Wah,0.0163,Striped Tee,0.0412,,,Ether,1.0,2021-05-01 10:23:49.436874,3480.7075,8.154990856702643,1
6700,0.246,New Punk Blue,0.1232,,,Blue,0.049,Crazy,0.0407,Bored Unshaven Kazoo,0.0061,,,Commie Hat,0.0304,Ether,1.0,2021-05-01 10:29:43.157122,1012.69344,6.920368832584465,1
9578,0.1999,Purple,0.1291,,,Brown,0.137,Sad,0.0551,Bored Unshaven,0.1551,Sleeveless T,0.0252,Cowboy Hat,0.0354,Ether,1.0,2021-05-01 10:31:04.952945,821.6109889999999,6.711267033646616,1
7121,0.49,Gray,0.117,,,Robot,0.0265,Bored,0.1714,Bored Unshaven,0.1551,Smoking Jacket,0.0221,,,Ether,1.0,2021-05-01 10:31:13.998797,2017.1536,7.609442687756775,1
7318,0.1499,New Punk Blue,0.1232,,,Brown,0.137,Coins,0.0479,Bored,0.2272,,,Fisherman's Hat,0.0345,Ether,1.0,2021-05-01 10:35:01.916004,617.0843360000001,6.4250057017606546,1
2064,0.15,Blue,0.1242,Silver Stud,0.0823,Black,0.1229,Robot,0.035,Bored Unshaven,0.1551,Lumberjack Shirt,0.0213,Safari,0.0182,Ether,1.0,2021-05-01 10:37:05.396494,614.2425,6.420389801314536,1
9198,0.16,Aquamarine,0.1266,,,Pink,0.0511,X Eyes,0.0243,Bored,0.2272,,,Short Mohawk,0.0318,Ether,2.0,2021-05-01 10:37:13.797942,657.6175999999999,6.488623607374088,1
8153,0.45,Orange,0.1273,,,Zombie,0.0302,Sleepy,0.0751,Grin,0.0713,,,Fez,0.0377,Ether,2.0,2021-05-01 10:38:54.854998,1852.4880000000005,7.524284879416468,1
5973,0.26,Aquamarine,0.1266,,,Black,0.1229,Blindfold,0.0264,Bored Pipe,0.0132,Striped Tee,0.0412,Horns,0.0252,Ether,1.0,2021-05-01 10:39:10.140593,1070.3264,6.97571892766763,1
9573,0.1999,Yellow,0.1283,,,Dark Brown,0.1352,Sad,0.0551,Phoneme Wah,0.0163,,,Police Motorcycle Helmet,0.013,Ether,1.0,2021-05-01 10:39:24.900015,821.6109889999999,6.711267033646616,1
738,0.19,Yellow,0.1283,Silver Hoop,0.0882,White,0.0397,Wide Eyed,0.0549,Bored,0.2272,Lab Coat,0.0144,Beanie,0.0578,Ether,1.0,2021-05-01 10:44:57.432057,778.0405,6.656778579378766,1
4957,0.145,Army Green,0.1243,,,Gray,0.0496,Coins,0.0479,Phoneme Wah,0.0163,Striped Tee,0.0412,Irish Boho,0.0225,Ether,1.0,2021-05-01 10:45:12.126871,596.9128000000001,6.391771039072677,1
9192,0.17,Orange,0.1273,Gold Stud,0.0439,Brown,0.137,Coins,0.0479,Small Grin,0.0272,Vietnam Jacket,0.0224,,,Ether,1.0,2021-05-01 10:53:55.953918,698.7187,6.549248229190524,1
9972,0.15,Aquamarine,0.1266,,,Brown,0.137,Hypnotized,0.022,Rage,0.0266,,,Bunny Ears,0.0195,Ether,1.0,2021-05-01 11:03:27.036476,616.5165,6.424085086236517,1
6247,0.19,Army Green,0.1243,,,Dark Brown,0.1352,3d,0.0487,Bored Unshaven Cigarette,0.0438,Puffy Vest,0.0227,,,Ether,1.0,2021-05-01 11:04:14.024153,782.1616,6.662061368812589,1
1097,0.25,Orange,0.1273,,,Noise,0.0155,Hypnotized,0.022,Bored Cigarette,0.071,Navy Striped Tee,0.0334,Ww2 Pilot Helm,0.011,Ether,1.0,2021-05-01 11:11:32.075874,1023.7375,6.931215425080526,1
9598,0.25,Gray,0.117,,,Black,0.1229,Crazy,0.0407,Bored Party Horn,0.0088,Caveman Pelt,0.0163,,,Ether,1.0,2021-05-01 11:12:03.365652,1027.5275,6.934910710002508,1
8855,0.155,Gray,0.117,,,Golden Brown,0.0778,Sad,0.0551,Bored Cigarette,0.071,Sleeveless T,0.0252,,,Ether,1.0,2021-05-01 11:13:38.137083,637.06705,6.456874909059509,1
7643,0.2,Blue,0.1242,,,Cheetah,0.0406,Bored,0.1714,Bored,0.2272,Black T,0.0334,Bayc Flipped Brim,0.0231,Ether,1.0,2021-05-01 11:13:38.280875,823.3280000000001,6.713354663200139,1
2202,0.2,Purple,0.1291,,,Black,0.1229,Coins,0.0479,Rage,0.0266,Cowboy Shirt,0.0119,Bayc Hat Black,0.0228,Ether,1.0,2021-05-01 11:15:29.025055,818.99,6.7080718737663165,1
5691,0.1499,Aquamarine,0.1266,,,Brown,0.137,Blindfold,0.0264,Small Grin,0.0272,,,Fez,0.0377,Ether,1.0,2021-05-01 11:22:49.015957,617.0843360000001,6.4250057017606546,1
6126,0.19,Army Green,0.1243,,,Brown,0.137,Heart,0.0394,Bored,0.2272,Hawaiian,0.0283,Short Mohawk,0.0318,Ether,1.0,2021-05-01 11:24:58.743910,782.1616,6.662061368812589,1
3439,3.0,Aquamarine,0.1266,,,Solid Gold,0.0046,Zombie,0.0308,Grin,0.0713,Bayc T Black,0.0215,Fez,0.0377,Ether,1.0,2021-05-01 11:25:56.187489,12284.85,9.416122074868527,-1
6040,0.19,Yellow,0.1283,,,Cheetah,0.0406,Wide Eyed,0.0549,Bored,0.2272,,,Commie Hat,0.0304,Ether,1.0,2021-05-01 11:27:35.821216,782.1616,6.662061368812589,1
5853,0.25,Yellow,0.1283,,,Cheetah,0.0406,Eyepatch,0.0333,Grin,0.0713,,,Commie Hat,0.0304,Ether,1.0,2021-05-01 11:28:41.851699,1029.16,6.936498214514349,1
733,0.34,Orange,0.1273,,,Brown,0.137,Hypnotized,0.022,Grin,0.0713,Tweed Suit,0.0141,Faux Hawk,0.0136,Ether,1.0,2021-05-01 11:30:08.538607,1392.283,7.238700124828487,1
6007,0.2,Aquamarine,0.1266,,,Brown,0.137,X Eyes,0.0243,Discomfort,0.0208,Lumberjack Shirt,0.0213,Sea Captain's Hat,0.0304,Ether,1.0,2021-05-01 11:30:50.334533,823.3280000000001,6.713354663200139,1
1169,0.35,Purple,0.1291,Cross,0.0149,Noise,0.0155,Sleepy,0.0751,Bored,0.2272,Black T,0.0334,Bowler,0.0262,Ether,1.0,2021-05-01 11:31:25.851109,1433.2324999999998,7.267687661701739,1
34,0.45,Orange,0.1273,,,Black,0.1229,Sleepy,0.0751,Bored,0.2272,Sleeveless T,0.0252,Bayc Hat Red,0.0119,Ether,1.0,2021-05-01 11:37:09.648632,1819.62,7.506382967062131,1
9826,0.17,Army Green,0.1243,,,Golden Brown,0.0778,Zombie,0.0308,Bored,0.2272,Navy Striped Tee,0.0334,Bowler,0.0262,Ether,1.0,2021-05-01 11:38:10.534788,698.7187,6.549248229190524,1
4228,0.14,New Punk Blue,0.1232,,,Brown,0.137,Hypnotized,0.022,Dumbfounded,0.0505,,,Vietnam Era Helmet,0.0223,Ether,1.0,2021-05-01 11:48:24.314552,573.293,6.351396929827584,1
3192,1.0,Army Green,0.1243,,,Brown,0.137,Closed,0.071,Grin Diamond Grill,0.0078,Tanktop,0.0235,Fisherman's Hat,0.0345,Ether,1.0,2021-05-01 11:49:58.384513,4094.95,8.317509786200416,1
9566,0.6999,Orange,0.1273,,,Cream,0.0636,Sad,0.0551,Bored Party Horn,0.0088,Admirals Coat,0.0064,Ww2 Pilot Helm,0.011,Ether,1.0,2021-05-01 11:54:36.054618,2876.665989,7.964387259835756,1
4614,3.0,Yellow,0.1283,Silver Hoop,0.0882,Solid Gold,0.0046,Closed,0.071,Bored,0.2272,,,Prussian Helmet,0.013,Ether,1.0,2021-05-01 11:54:38.295365,12349.920000000002,9.42140486430235,-1
5562,0.5,Aquamarine,0.1266,Gold Hoop,0.0462,Death Bot,0.0175,Bored,0.1714,Grin,0.0713,Sleeveless Logo T,0.0144,Bayc Flipped Brim,0.0231,Ether,1.0,2021-05-01 12:04:25.867830,2058.32,7.629645395074294,1
2877,0.18,Gray,0.117,,,Tan,0.0626,Zombie,0.0308,Rage,0.0266,,,Fisherman's Hat,0.0345,Ether,1.0,2021-05-01 12:04:27.069908,737.0909999999999,6.60271135810849,1
1726,4.0,Gray,0.117,,,Solid Gold,0.0046,Closed,0.071,Bored Unshaven,0.1551,Service,0.0142,,,Ether,1.0,2021-05-01 12:04:28.492069,16379.8,9.703804147320307,1
146,1.25,Gray,0.117,,,Zombie,0.0302,Laser Eyes,0.0069,Phoneme L,0.0241,Sleeveless Logo T,0.0144,Faux Hawk,0.0136,Ether,1.0,2021-05-01 12:06:44.025264,5054.5,8.528034214594113,1
9622,0.35,New Punk Blue,0.1232,,,Cheetah,0.0406,Bored,0.1714,Bored,0.2272,Bayc T Black,0.0215,,,Ether,2.0,2021-05-01 12:07:29.009687,1438.5385,7.271382946623721,1
1325,0.15,Gray,0.117,,,Black,0.1229,Bored,0.1714,Bored Unshaven,0.1551,,,Seaman's Hat,0.042,Ether,1.0,2021-05-01 12:08:03.037715,614.2425,6.420389801314536,1
2143,0.14,Army Green,0.1243,Silver Stud,0.0823,Red,0.0474,Wide Eyed,0.0549,Bored,0.2272,,,Sea Captain's Hat,0.0304,Ether,1.0,2021-05-01 12:08:36.658962,573.293,6.351396929827584,1
9033,0.15,Blue,0.1242,,,Gray,0.0496,Blindfold,0.0264,Bored,0.2272,Hawaiian,0.0283,Beanie,0.0578,Ether,1.0,2021-05-01 12:17:17.525628,616.5165,6.424085086236517,1
6124,0.19,Aquamarine,0.1266,,,Blue,0.049,Wide Eyed,0.0549,Bored Cigarette,0.071,Leather Jacket,0.0206,Cowboy Hat,0.0354,Ether,1.0,2021-05-01 12:20:31.822796,782.1616,6.662061368812589,1
3325,0.25,Yellow,0.1283,,,Black,0.1229,Bored,0.1714,Bored Bubblegum,0.0119,Wool Turtleneck,0.024,Army Hat,0.0294,Ether,1.0,2021-05-01 12:21:22.214195,1023.7375,6.931215425080526,1
2353,0.2,Blue,0.1242,,,Pink,0.0511,Robot,0.035,Bored Unshaven,0.1551,Black Holes T,0.0205,Bowler,0.0262,Ether,1.0,2021-05-01 12:31:24.021907,818.99,6.7080718737663165,1
3811,0.15,Purple,0.1291,,,Dark Brown,0.1352,Sleepy,0.0751,Bored Unshaven,0.1551,Prison Jumpsuit,0.0235,Sea Captain's Hat,0.0304,Ether,1.0,2021-05-01 12:39:02.026845,614.2425,6.420389801314536,1
4778,0.19,Army Green,0.1243,Silver Stud,0.0823,Brown,0.137,Bored,0.1714,Bored Cigarette,0.071,Tuxedo Tee,0.0235,Beanie,0.0578,Ether,2.0,2021-05-01 12:42:58.129318,782.1616,6.662061368812589,1
2060,0.25,New Punk Blue,0.1232,,,Gray,0.0496,Blindfold,0.0264,Bored,0.2272,Vietnam Jacket,0.0224,Bayc Hat Red,0.0119,Ether,1.0,2021-05-01 12:52:59.091279,1023.7375,6.931215425080526,1
6043,0.19,Army Green,0.1243,,,Brown,0.137,Bored,0.1714,Bored,0.2272,Black Holes T,0.0205,Cowboy Hat,0.0354,Ether,1.0,2021-05-01 12:52:59.198264,782.1616,6.662061368812589,1
7322,0.18,Army Green,0.1243,,,Blue,0.049,Bored,0.1714,Phoneme  ooo,0.0255,Tanktop,0.0235,Beanie,0.0578,Ether,1.0,2021-05-01 12:55:36.316576,740.9952000000001,6.607994147542313,1
7864,0.3,New Punk Blue,0.1232,,,Black,0.1229,Eyepatch,0.0333,Bored Unshaven Kazoo,0.0061,,,Commie Hat,0.0304,Ether,1.0,2021-05-01 12:57:49.681125,1234.992,7.118819771308304,1
3562,5.0,Blue,0.1242,,,Brown,0.137,Zombie,0.0308,Bored Unshaven,0.1551,Black Suit,0.0042,Bayc Flipped Brim,0.0231,Ether,1.0,2021-05-01 12:57:49.895101,20474.75,9.926947698634518,-1
2477,0.2,Yellow,0.1283,Silver Hoop,0.0882,Tan,0.0626,Sad,0.0551,Jovial,0.0296,,,Bayc Hat Black,0.0228,Ether,1.0,2021-05-01 13:01:06.971389,818.99,6.7080718737663165,1
9235,0.3299,New Punk Blue,0.1232,,,Brown,0.137,Bored,0.1714,Bored Unshaven Cigar,0.0094,Hawaiian,0.0283,,,Ether,2.0,2021-05-01 13:02:05.059781,1355.925289,7.212239370374798,1
2018,0.19,Blue,0.1242,,,Red,0.0474,Bored,0.1714,Discomfort,0.0208,Vietnam Jacket,0.0224,,,Ether,2.0,2021-05-01 13:07:20.246124,778.0405,6.656778579378766,1
8738,0.23,New Punk Blue,0.1232,,,Pink,0.0511,Bored,0.1714,Rage,0.0266,,,Bayc Hat Red,0.0119,Ether,1.0,2021-05-01 13:17:18.793421,945.3253,6.851529101063457,1
4860,0.55,Aquamarine,0.1266,,,Golden Brown,0.0778,Crazy,0.0407,Bored Unshaven Bubblegum,0.0065,Striped Tee,0.0412,,,Ether,1.0,2021-05-01 13:23:21.078567,2264.1520000000005,7.724955574878619,1
2513,0.29,Orange,0.1273,,,Dark Brown,0.1352,Bored,0.1714,Bored Unshaven,0.1551,Toga,0.0202,Girl's Hair Pink,0.0105,Ether,1.0,2021-05-01 13:33:13.396454,1187.5355,7.0796354301988,1
5820,0.19,New Punk Blue,0.1232,,,Black,0.1229,Sad,0.0551,Grin,0.0713,Sleeveless T,0.0252,Halo,0.0324,Ether,1.0,2021-05-01 13:36:42.251067,782.1616,6.662061368812589,1
5764,0.2,Army Green,0.1243,Diamond Stud,0.0222,Gray,0.0496,Sunglasses,0.0352,Small Grin,0.0272,,,Irish Boho,0.0225,Ether,1.0,2021-05-01 13:37:01.427187,823.3280000000001,6.713354663200139,1
5197,1.0,Army Green,0.1243,,,Dark Brown,0.1352,3d,0.0487,Bored Unshaven,0.1551,,,King's Crown,0.0077,Ether,1.0,2021-05-01 13:37:47.735628,4116.64,8.322792575634239,1
9958,0.288,Blue,0.1242,Diamond Stud,0.0222,Tan,0.0626,Blindfold,0.0264,Bored Unshaven,0.1551,Puffy Vest,0.0227,Short Mohawk,0.0318,Ether,2.0,2021-05-01 13:39:52.175951,1183.71168,7.076410272276208,1
6217,2.69,New Punk Blue,0.1232,,,Dark Brown,0.1352,Sunglasses,0.0352,Phoneme Vuh,0.0333,Black T,0.0334,,,Ether,1.0,2021-05-01 13:40:50.970595,11073.7616,9.312333769247987,-1
1087,0.33,Purple,0.1291,Diamond Stud,0.0222,Brown,0.137,Heart,0.0394,Bored,0.2272,Leather Punk Jacket,0.0153,Halo,0.0324,Ether,1.0,2021-05-01 13:41:14.011395,1351.3335,7.208847161678806,1
9181,0.75,Army Green,0.1243,Diamond Stud,0.0222,Noise,0.0155,Robot,0.035,Bored Cigarette,0.071,Lab Coat,0.0144,,,Ether,1.0,2021-05-01 13:42:48.865085,3082.5824999999995,8.033522998670618,1
6058,0.24,Army Green,0.1243,,,Gray,0.0496,Sleepy,0.0751,Bored Cigar,0.0121,,,Bayc Flipped Brim,0.0231,Ether,1.0,2021-05-01 13:47:06.470467,987.9936,6.895676219994094,1
8662,0.33,New Punk Blue,0.1232,,,Brown,0.137,Closed,0.071,Grin Diamond Grill,0.0078,Leather Jacket,0.0206,Beanie,0.0578,Ether,1.0,2021-05-01 13:50:09.186563,1356.3363,7.2125424466007875,1
9638,0.198,Orange,0.1273,,,Dark Brown,0.1352,Sleepy,0.0751,Tongue Out,0.0202,,,Army Hat,0.0294,Ether,1.0,2021-05-01 13:50:19.477613,813.80178,6.701716822834797,1
4576,0.2,Gray,0.117,,,Golden Brown,0.0778,Scumbag,0.0233,Bored,0.2272,Bayc T Black,0.0215,Beanie,0.0578,Ether,1.0,2021-05-01 13:58:27.461970,823.3280000000001,6.713354663200139,1
4907,1.9,Orange,0.1273,Silver Stud,0.0823,Blue,0.049,Blindfold,0.0264,Bored Dagger,0.0049,Hawaiian,0.0283,Bayc Hat Black,0.0228,Ether,2.0,2021-05-01 14:05:27.455380,7821.616,8.964646461806634,1
8731,0.45,Orange,0.1273,,,Zombie,0.0302,Hypnotized,0.022,Bored,0.2272,Stunt Jacket,0.0178,Fez,0.0377,Ether,1.0,2021-05-01 14:10:08.889309,1849.5495,7.522697374904627,1
6051,0.24,Army Green,0.1243,,,Cream,0.0636,Bored,0.1714,Bored Cigarette,0.071,,,Cowboy Hat,0.0354,Ether,1.0,2021-05-01 14:10:09.960755,987.9936,6.895676219994094,1
1627,0.2499,New Punk Blue,0.1232,Silver Hoop,0.0882,Gray,0.0496,Sad,0.0551,Phoneme Wah,0.0163,Toga,0.0202,Army Hat,0.0294,Ether,1.0,2021-05-01 14:15:52.981265,1023.328005,6.9308153450591865,1
6886,0.24,New Punk Blue,0.1232,Diamond Stud,0.0222,Black,0.1229,Bored,0.1714,Dumbfounded,0.0505,Bandolier,0.0163,Halo,0.0324,Ether,1.0,2021-05-01 14:19:48.054338,987.9936,6.895676219994094,1
963,0.195,Aquamarine,0.1266,Silver Stud,0.0823,Black,0.1229,Sad,0.0551,Bored Cigarette,0.071,Biker Vest,0.0253,Fez,0.0377,Ether,1.0,2021-05-01 14:21:20.120359,798.51525,6.682754065782027,1
9585,0.4999,New Punk Blue,0.1232,,,Tan,0.0626,Zombie,0.0308,Bored Unshaven,0.1551,Tanktop,0.0235,Spinner Hat,0.0181,Ether,1.0,2021-05-01 14:26:25.565053,2054.643989,7.627857870559787,1
7108,1.0,New Punk Blue,0.1232,,,Tan,0.0626,Sad,0.0551,Phoneme  ooo,0.0255,,,,,Ether,1.0,2021-05-01 14:26:51.730262,4116.64,8.322792575634239,1
9953,0.198,Yellow,0.1283,,,Red,0.0474,Eyepatch,0.0333,Bored Unshaven,0.1551,Sleeveless T,0.0252,Fisherman's Hat,0.0345,Ether,1.0,2021-05-01 14:34:55.377286,813.80178,6.701716822834797,1
8769,0.199,Blue,0.1242,,,Dark Brown,0.1352,Coins,0.0479,Bored,0.2272,Vietnam Jacket,0.0224,Beanie,0.0578,Ether,1.0,2021-05-01 14:35:53.219146,817.91189,6.706754616864754,1
9802,0.199,Blue,0.1242,,,Pink,0.0511,Bored,0.1714,Bored,0.2272,Navy Striped Tee,0.0334,Bayc Hat Black,0.0228,Ether,1.0,2021-05-01 14:40:34.956373,817.91189,6.706754616864754,1
3816,0.187,Orange,0.1273,,,Dark Brown,0.1352,Sunglasses,0.0352,Grin,0.0713,Sleeveless Logo T,0.0144,Baby's Bonnet,0.0158,Ether,2.0,2021-05-01 14:40:42.506291,765.75565,6.640863124072866,1
7117,0.22,Gray,0.117,Silver Hoop,0.0882,Cheetah,0.0406,Robot,0.035,Bored,0.2272,Guayabera,0.0232,Halo,0.0324,Ether,1.0,2021-05-01 14:45:15.995559,905.6608,6.808664843004464,1
4607,0.23,New Punk Blue,0.1232,Silver Hoop,0.0882,Gray,0.0496,Angry,0.0432,Bored,0.2272,,,Bayc Hat Black,0.0228,Ether,1.0,2021-05-01 14:53:29.273178,946.8272,6.8531166055752974,1
1374,0.185,Yellow,0.1283,Silver Stud,0.0823,Blue,0.049,Bloodshot,0.0846,Jovial,0.0296,,,Irish Boho,0.0225,Ether,1.0,2021-05-01 14:53:35.165081,757.56575,6.630110332296605,1
5674,0.2,Purple,0.1291,,,White,0.0397,Sunglasses,0.0352,Small Grin,0.0272,Bone Tee,0.023,,,Ether,1.0,2021-05-01 14:59:15.179475,823.3280000000001,6.713354663200139,1
9216,0.2,Aquamarine,0.1266,,,Red,0.0474,Sad,0.0551,Phoneme Oh,0.0237,Lumberjack Shirt,0.0213,Irish Boho,0.0225,Ether,2.0,2021-05-01 15:00:10.620820,822.0219999999999,6.711767158688298,1
6204,0.25,Blue,0.1242,,,Zombie,0.0302,X Eyes,0.0243,Bored Cigarette,0.071,Lumberjack Shirt,0.0213,,,Ether,1.0,2021-05-01 15:05:46.685783,1029.16,6.936498214514349,1
2291,0.33,Orange,0.1273,Cross,0.0149,Dmt,0.0215,Bored,0.1714,Bored,0.2272,Bayc T Black,0.0215,Fez,0.0377,Ether,1.0,2021-05-01 15:07:41.972140,1351.3335,7.208847161678806,1
7126,0.3,Blue,0.1242,,,Zombie,0.0302,Bored,0.1714,Bored,0.2272,Vietnam Jacket,0.0224,Beanie,0.0578,Ether,1.0,2021-05-01 15:10:00.047602,1234.992,7.118819771308304,1
2997,0.38,Gray,0.117,,,Dark Brown,0.1352,Bored,0.1714,Phoneme Vuh,0.0333,,,Laurel Wreath,0.0072,Ether,2.0,2021-05-01 15:11:17.665864,1556.081,7.349925759938711,1
2080,0.29,Orange,0.1273,,,Black,0.1229,Sunglasses,0.0352,Bored,0.2272,Navy Striped Tee,0.0334,Prussian Helmet,0.013,Ether,2.0,2021-05-01 15:20:03.887181,1187.5355,7.0796354301988,1
9625,0.19,Purple,0.1291,,,Pink,0.0511,Bored,0.1714,Bored Unshaven,0.1551,,,Fisherman's Hat,0.0345,Ether,1.0,2021-05-01 15:20:33.053605,780.9209,6.660473864300748,1
1399,0.194,Orange,0.1273,,,Golden Brown,0.0778,Sunglasses,0.0352,Bored,0.2272,Lumberjack Shirt,0.0213,Fez,0.0377,Ether,1.0,2021-05-01 15:20:54.618477,794.4203,6.677612666281608,1
6041,0.28,Orange,0.1273,,,Cheetah,0.0406,Bored,0.1714,Bored,0.2272,Bone Necklace,0.0203,Fez,0.0377,Ether,1.0,2021-05-01 15:24:41.009931,1152.6592000000005,7.049826899821352,1
6424,0.24,Aquamarine,0.1266,,,Tan,0.0626,Heart,0.0394,Phoneme  ooo,0.0255,Cowboy Shirt,0.0119,,,Ether,1.0,2021-05-01 15:25:20.645805,987.9936,6.895676219994094,1
5848,0.25,Aquamarine,0.1266,,,White,0.0397,Bored,0.1714,Phoneme Wah,0.0163,Hawaiian,0.0283,,,Ether,1.0,2021-05-01 15:28:27.778193,1029.16,6.936498214514349,1
4453,0.49,New Punk Blue,0.1232,,,Dark Brown,0.1352,3d,0.0487,Bored Unshaven Cigarette,0.0438,Bayc T Black,0.0215,Bayc Hat Black,0.0228,Ether,1.0,2021-05-01 15:30:03.834700,2006.5255,7.604159898322952,1
6332,0.1839,Yellow,0.1283,,,Blue,0.049,Sleepy,0.0751,Bored Unshaven,0.1551,,,Cowboy Hat,0.0354,Ether,1.0,2021-05-01 15:42:27.805641,757.050096,6.629429428262378,1
6250,1.0,Orange,0.1273,Gold Stud,0.0439,Cream,0.0636,Bored,0.1714,Bored Unshaven Dagger,0.0028,Lab Coat,0.0144,Bayc Flipped Brim,0.0231,Ether,1.0,2021-05-01 15:45:22.325713,4116.64,8.322792575634239,-1
9803,0.184,Aquamarine,0.1266,,,Brown,0.137,Wide Eyed,0.0549,Bored,0.2272,,,Beanie,0.0578,Ether,1.0,2021-05-01 15:48:54.981248,756.26024,6.628385549749248,1
2010,0.185,Blue,0.1242,,,Brown,0.137,Angry,0.0432,Dumbfounded,0.0505,Wool Turtleneck,0.024,Fez,0.0377,Ether,1.0,2021-05-01 15:51:50.371412,757.56575,6.630110332296605,1
6065,0.225,Aquamarine,0.1266,,,Tan,0.0626,Eyepatch,0.0333,Phoneme L,0.0241,Leather Punk Jacket,0.0153,,,Ether,1.0,2021-05-01 15:52:22.091536,926.244,6.831137698856523,1
8568,0.2,Yellow,0.1283,,,Tan,0.0626,X Eyes,0.0243,Jovial,0.0296,,,Beanie,0.0578,Ether,1.0,2021-05-01 15:56:26.914689,822.0219999999999,6.711767158688298,1
9630,0.24,Purple,0.1291,,,Golden Brown,0.0778,X Eyes,0.0243,Phoneme Vuh,0.0333,Sleeveless T,0.0252,Girl's Hair Short,0.015,Ether,1.0,2021-05-01 16:08:31.049130,986.4263999999998,6.894088715482253,1
7276,0.27,Gray,0.117,,,Cheetah,0.0406,Hypnotized,0.022,Bored,0.2272,Toga,0.0202,,,Ether,1.0,2021-05-01 16:11:31.237976,1111.4928000000002,7.013459255650477,1
5765,0.2,Yellow,0.1283,Diamond Stud,0.0222,Tan,0.0626,Sleepy,0.0751,Bored Unshaven,0.1551,Wool Turtleneck,0.024,,,Ether,1.0,2021-05-01 16:15:34.837023,823.3280000000001,6.713354663200139,1
5969,0.3,Purple,0.1291,Silver Hoop,0.0882,Robot,0.0265,Sad,0.0551,Phoneme Wah,0.0163,Black T,0.0334,Horns,0.0252,Ether,1.0,2021-05-01 16:19:39.114953,1234.992,7.118819771308304,1
3060,0.27,Gray,0.117,Silver Stud,0.0823,Red,0.0474,3d,0.0487,Grin,0.0713,Navy Striped Tee,0.0334,Sushi Chef Headband,0.0187,Ether,1.0,2021-05-01 16:19:42.173679,1105.6365,7.008176466216654,1
3327,0.2,Aquamarine,0.1266,,,Black,0.1229,Angry,0.0432,Bored Cigarette,0.071,Hawaiian,0.0283,,,Ether,1.0,2021-05-01 16:20:56.553982,818.99,6.7080718737663165,1
3733,0.3222,Aquamarine,0.1266,Silver Stud,0.0823,Dark Brown,0.1352,Robot,0.035,Bored Unshaven Cigar,0.0094,,,S&m Hat,0.0235,Ether,1.0,2021-05-01 16:20:58.034132,1319.39289,7.184926977961154,1
5362,0.23,Orange,0.1273,Gold Hoop,0.0462,Brown,0.137,Coins,0.0479,Grin,0.0713,,,Sushi Chef Headband,0.0187,Ether,1.0,2021-05-01 16:22:45.209941,946.8272,6.8531166055752974,1
9186,4.0,Army Green,0.1243,,,Solid Gold,0.0046,Bored,0.1714,Bored Unshaven,0.1551,Puffy Vest,0.0227,Cowboy Hat,0.0354,Ether,1.0,2021-05-01 16:23:59.644912,16440.44,9.707499432242289,-1
9973,0.58,Yellow,0.1283,,,Dmt,0.0215,Robot,0.035,Bored,0.2272,,,Girl's Hair Pink,0.0105,Ether,1.0,2021-05-01 16:24:56.449530,2383.8638,7.776477895680727,1
3428,0.2,New Punk Blue,0.1232,,,Black,0.1229,Eyepatch,0.0333,Bored,0.2272,Guayabera,0.0232,Beanie,0.0578,Ether,1.0,2021-05-01 16:29:01.622535,818.99,6.7080718737663165,1
8124,0.25,Yellow,0.1283,,,Gray,0.0496,Sad,0.0551,Bored Cigarette,0.071,Striped Tee,0.0412,Girl's Hair Pink,0.0105,Ether,1.0,2021-05-01 16:30:12.875120,1029.16,6.936498214514349,1
9023,0.5,Army Green,0.1243,Silver Hoop,0.0882,Noise,0.0155,Closed,0.071,Bored Unshaven,0.1551,Bayc T Black,0.0215,Short Mohawk,0.0318,Ether,1.0,2021-05-01 16:32:08.418928,2055.055,7.628057890562453,1
4760,0.2,Blue,0.1242,Silver Hoop,0.0882,Dark Brown,0.1352,Eyepatch,0.0333,Bored,0.2272,Guayabera,0.0232,,,Ether,1.0,2021-05-01 16:38:29.299731,823.3280000000001,6.713354663200139,1
4569,0.2,Purple,0.1291,Silver Stud,0.0823,White,0.0397,Bored,0.1714,Grin,0.0713,Striped Tee,0.0412,,,Ether,1.0,2021-05-01 16:40:33.304268,823.3280000000001,6.713354663200139,1
5835,0.25,Gray,0.117,,,Dark Brown,0.1352,Sad,0.0551,Jovial,0.0296,Wool Turtleneck,0.024,,,Ether,1.0,2021-05-01 16:44:09.685711,1029.16,6.936498214514349,1
917,0.24,New Punk Blue,0.1232,,,Cream,0.0636,Sunglasses,0.0352,Dumbfounded,0.0505,Black T,0.0334,,,Ether,1.0,2021-05-01 16:45:56.334489,982.788,6.890393430560271,1
5675,0.36,Aquamarine,0.1266,,,Cheetah,0.0406,Bloodshot,0.0846,Bored,0.2272,Blue Dress,0.0095,Short Mohawk,0.0318,Ether,2.0,2021-05-01 16:45:56.739506,1481.9904,7.301141328102258,1
